"No.","Time","Source","Destination","Protocol","Length","Info"
"213","14.597787","192.168.2.22","172.64.155.209","TLSv1.2","93","Application Data"
"214","14.608756","192.168.2.22","192.168.2.1","DNS","85","Standard query 0xd04f A webapp.chatgpt4google.com"
"215","14.609044","192.168.2.22","192.168.2.1","DNS","85","Standard query 0xc6d7 HTTPS webapp.chatgpt4google.com"
"216","14.612514","192.168.2.1","192.168.2.22","DNS","117","Standard query response 0xd04f A webapp.chatgpt4google.com A 13.248.221.112 A 76.223.90.71"
"217","14.613381","192.168.2.1","192.168.2.22","DNS","167","Standard query response 0xc6d7 HTTPS webapp.chatgpt4google.com SOA ns-1009.awsdns-62.net"
"218","14.613955","192.168.2.22","13.248.221.112","TCP","66","2230  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"219","14.617516","13.248.221.112","192.168.2.22","TCP","66","443  >  2230 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1452 SACK_PERM WS=256"
"220","14.617647","192.168.2.22","13.248.221.112","TCP","54","2230  >  443 [ACK] Seq=1 Ack=1 Win=66560 Len=0"
"221","14.618583","192.168.2.22","13.248.221.112","TCP","1506","2230  >  443 [ACK] Seq=1 Ack=1 Win=66560 Len=1452 [TCP PDU reassembled in 222]"
"222","14.618583","192.168.2.22","13.248.221.112","TLSv1.3","522","Client Hello (SNI=webapp.chatgpt4google.com)"
"223","14.622450","13.248.221.112","192.168.2.22","TCP","60","443  >  2230 [ACK] Seq=1 Ack=1453 Win=82432 Len=0"
"224","14.622450","13.248.221.112","192.168.2.22","TCP","60","443  >  2230 [ACK] Seq=1 Ack=1921 Win=85248 Len=0"
"225","14.646592","192.168.2.22","104.17.142.115","TCP","54","2165  >  443 [ACK] Seq=137 Ack=40 Win=254 Len=0"
"226","14.665083","172.64.155.209","192.168.2.22","TCP","60","443  >  2148 [ACK] Seq=1 Ack=64 Win=8 Len=0"
"227","14.665083","172.64.155.209","192.168.2.22","TCP","60","443  >  2148 [ACK] Seq=1 Ack=103 Win=8 Len=0"
"228","14.665979","172.64.155.209","192.168.2.22","TLSv1.2","93","Application Data"
"229","14.703044","192.168.2.22","172.64.155.209","TCP","54","2148  >  443 [ACK] Seq=103 Ack=40 Win=251 Len=0"
"230","14.750543","13.248.221.112","192.168.2.22","TLSv1.3","288","Server Hello, Change Cipher Spec, Application Data, Application Data"
"231","14.751628","192.168.2.22","13.248.221.112","TLSv1.3","118","Change Cipher Spec, Application Data"
"232","14.752036","192.168.2.22","13.248.221.112","TLSv1.3","146","Application Data"
"233","14.752675","192.168.2.22","13.248.221.112","TLSv1.3","510","Application Data"
"234","14.755897","13.248.221.112","192.168.2.22","TCP","60","443  >  2230 [ACK] Seq=235 Ack=1985 Win=85248 Len=0"
"235","14.755897","13.248.221.112","192.168.2.22","TCP","60","443  >  2230 [ACK] Seq=235 Ack=2077 Win=85248 Len=0"
"236","14.756834","13.248.221.112","192.168.2.22","TCP","60","443  >  2230 [ACK] Seq=235 Ack=2533 Win=88064 Len=0"
"237","14.821739","13.248.221.112","192.168.2.22","TLSv1.3","233","Application Data"
"238","14.821739","13.248.221.112","192.168.2.22","TLSv1.3","125","Application Data"
"239","14.821853","192.168.2.22","13.248.221.112","TCP","54","2230  >  443 [ACK] Seq=2533 Ack=485 Win=66304 Len=0"
"240","14.822270","192.168.2.22","13.248.221.112","TLSv1.3","85","Application Data"
"241","14.822701","13.248.221.112","192.168.2.22","TLSv1.3","239","Application Data"
"242","14.825519","13.248.221.112","192.168.2.22","TCP","60","443  >  2230 [ACK] Seq=670 Ack=2564 Win=88064 Len=0"
"243","14.850573","172.64.155.209","192.168.2.22","TLSv1.2","923","Application Data"
"244","14.851915","172.64.155.209","192.168.2.22","TLSv1.2","87","Application Data"
"245","14.851915","172.64.155.209","192.168.2.22","TLSv1.2","85","Application Data"
"246","14.852015","192.168.2.22","172.64.155.209","TCP","54","2148  >  443 [ACK] Seq=103 Ack=973 Win=257 Len=0"
"247","14.854009","192.168.2.22","172.64.155.209","TLSv1.2","89","Application Data"
"248","14.872716","192.168.2.22","13.248.221.112","TCP","54","2230  >  443 [ACK] Seq=2564 Ack=670 Win=66048 Len=0"
"249","14.882253","104.17.142.115","192.168.2.22","TLSv1.2","285","Application Data"
"250","14.883351","104.17.142.115","192.168.2.22","TLSv1.2","293","Application Data"
"251","14.883351","104.17.142.115","192.168.2.22","TLSv1.2","85","Application Data"
"252","14.883421","192.168.2.22","104.17.142.115","TCP","54","2165  >  443 [ACK] Seq=137 Ack=541 Win=252 Len=0"
"253","14.885716","192.168.2.22","104.17.142.115","TLSv1.2","89","Application Data"
"254","14.961936","172.64.155.209","192.168.2.22","TCP","60","443  >  2148 [ACK] Seq=973 Ack=138 Win=8 Len=0"
"255","15.074378","104.17.142.115","192.168.2.22","TCP","60","443  >  2165 [ACK] Seq=541 Ack=172 Win=10 Len=0"
"256","15.439103","192.168.2.22","143.204.23.44","TLSv1.2","125","Application Data"
"257","15.439172","192.168.2.22","143.204.23.44","TLSv1.2","93","Application Data"
"258","15.439209","192.168.2.22","143.204.23.44","TLSv1.2","1260","Application Data"
"259","15.443010","143.204.23.44","192.168.2.22","TCP","60","443  >  2166 [ACK] Seq=1 Ack=72 Win=164 Len=0"
"260","15.443884","143.204.23.44","192.168.2.22","TCP","60","443  >  2166 [ACK] Seq=1 Ack=111 Win=164 Len=0"
"261","15.443884","143.204.23.44","192.168.2.22","TCP","60","443  >  2166 [ACK] Seq=1 Ack=1317 Win=169 Len=0"
"262","15.443884","143.204.23.44","192.168.2.22","TLSv1.2","93","Application Data"
"263","15.494098","192.168.2.22","143.204.23.44","TCP","54","2166  >  443 [ACK] Seq=1317 Ack=40 Win=258 Len=0"
"264","15.764211","143.204.23.44","192.168.2.22","TLSv1.2","607","Application Data"
"265","15.764211","143.204.23.44","192.168.2.22","TLSv1.2","85","Application Data"
"266","15.764318","192.168.2.22","143.204.23.44","TCP","54","2166  >  443 [ACK] Seq=1317 Ack=624 Win=256 Len=0"
"267","15.766840","192.168.2.22","143.204.23.44","TLSv1.2","89","Application Data"
"268","15.825006","143.204.23.44","192.168.2.22","TCP","60","443  >  2166 [ACK] Seq=624 Ack=1352 Win=169 Len=0"
"269","15.877540","00:ff:ff:cc:11:10","Broadcast","0xfffa","95","Ethernet II"
"270","16.188735","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=1 Ack=1 Win=1330 Len=1400 [TCP PDU reassembled in 275]"
"271","16.188735","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=1401 Ack=1 Win=1330 Len=1400 [TCP PDU reassembled in 275]"
"272","16.188735","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=2801 Ack=1 Win=1330 Len=1400 [TCP PDU reassembled in 275]"
"273","16.188735","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=4201 Ack=1 Win=1330 Len=1400 [TCP PDU reassembled in 275]"
"274","16.188735","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=5601 Ack=1 Win=1330 Len=1400 [TCP PDU reassembled in 275]"
"275","16.188735","192.168.2.22","104.18.32.47","TLSv1.2","210","Application Data"
"276","16.188826","192.168.2.22","104.18.32.47","TLSv1.2","93","Application Data"
"277","16.188857","192.168.2.22","104.18.32.47","TLSv1.2","688","Application Data"
"278","16.279128","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=1 Ack=2801 Win=62 Len=0"
"279","16.279128","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=1 Ack=4201 Win=62 Len=0"
"280","16.279128","104.18.32.47","192.168.2.22","TCP","66","[TCP Dup ACK 279#1] 443  >  2160 [ACK] Seq=1 Ack=4201 Win=62 Len=0 SLE=7157 SRE=7196"
"281","16.280002","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=1 Ack=7196 Win=63 Len=0"
"282","16.280002","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=1 Ack=7830 Win=63 Len=0"
"283","16.280002","104.18.32.47","192.168.2.22","TLSv1.2","93","Application Data"
"284","16.320862","192.168.2.22","52.123.190.173","TLSv1.2","104","Application Data"
"285","16.327070","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=7830 Ack=40 Win=1330 Len=0"
"286","16.399500","52.123.190.173","192.168.2.22","TLSv1.2","93","Application Data"
"287","16.437671","192.168.2.22","52.123.190.173","TCP","54","1778  >  443 [ACK] Seq=51 Ack=40 Win=260 Len=0"
"288","16.580175","104.18.32.47","192.168.2.22","TLSv1.2","614","Application Data"
"289","16.581046","104.18.32.47","192.168.2.22","TCP","1506","443  >  2160 [ACK] Seq=600 Ack=7830 Win=63 Len=1452 [TCP PDU reassembled in 295]"
"290","16.581046","104.18.32.47","192.168.2.22","TCP","1506","443  >  2160 [ACK] Seq=2052 Ack=7830 Win=63 Len=1452 [TCP PDU reassembled in 295]"
"291","16.581046","104.18.32.47","192.168.2.22","TCP","1506","443  >  2160 [ACK] Seq=3504 Ack=7830 Win=63 Len=1452 [TCP PDU reassembled in 295]"
"292","16.581046","104.18.32.47","192.168.2.22","TCP","1506","443  >  2160 [PSH, ACK] Seq=4956 Ack=7830 Win=63 Len=1452 [TCP PDU reassembled in 295]"
"293","16.581046","104.18.32.47","192.168.2.22","TCP","1506","443  >  2160 [ACK] Seq=6408 Ack=7830 Win=63 Len=1452 [TCP PDU reassembled in 295]"
"294","16.581046","104.18.32.47","192.168.2.22","TCP","1506","443  >  2160 [ACK] Seq=7860 Ack=7830 Win=63 Len=1452 [TCP PDU reassembled in 295]"
"295","16.581046","104.18.32.47","192.168.2.22","TLSv1.2","1067","Application Data"
"296","16.581215","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=7830 Ack=10325 Win=1290 Len=0"
"297","16.582071","104.18.32.47","192.168.2.22","TLSv1.2","85","Application Data"
"298","16.583694","192.168.2.22","104.18.32.47","TLSv1.2","89","Application Data"
"299","16.712136","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=10356 Ack=7865 Win=63 Len=0"
"300","16.733546","192.168.2.6","224.0.0.251","MDNS","103","Standard query 0x0005 PTR _googlecast._tcp.local, ""QM"" question PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question"
"301","17.174441","192.168.2.6","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"302","18.904453","192.168.2.22","57.144.115.32","TLSv1.2","1212","Application Data"
"303","18.908173","57.144.115.32","192.168.2.22","TCP","60","443  >  2198 [ACK] Seq=88245 Ack=35239 Win=2779 Len=0"
"304","18.929955","192.168.2.22","57.144.115.32","TLSv1.2","172","Application Data"
"305","18.933602","57.144.115.32","192.168.2.22","TCP","60","443  >  2198 [ACK] Seq=88245 Ack=35357 Win=2779 Len=0"
"306","18.989660","57.144.115.32","192.168.2.22","TLSv1.2","117","Application Data"
"307","19.032738","57.144.115.32","192.168.2.22","TLSv1.2","293","Application Data"
"308","19.032842","192.168.2.22","57.144.115.32","TCP","54","2198  >  443 [ACK] Seq=35357 Ack=88547 Win=259 Len=0"
"309","19.074566","192.168.2.22","192.168.2.1","DNS","76","Standard query 0x09ed A dit.whatsapp.net"
"310","19.075329","192.168.2.22","192.168.2.1","DNS","76","Standard query 0x3f39 HTTPS dit.whatsapp.net"
"311","19.078427","192.168.2.1","192.168.2.22","DNS","140","Standard query response 0x09ed A dit.whatsapp.net CNAME scontent.whatsapp.net CNAME mmx-ds.cdn.whatsapp.net A 57.144.115.32"
"312","19.079364","192.168.2.1","192.168.2.22","DNS","169","Standard query response 0x3f39 HTTPS dit.whatsapp.net CNAME scontent.whatsapp.net CNAME mmx-ds.cdn.whatsapp.net SOA a.ns.whatsapp.net"
"313","19.081192","192.168.2.22","57.144.115.32","TLSv1.3","196","Application Data"
"314","19.081324","192.168.2.22","57.144.115.32","TLSv1.3","93","Application Data"
"315","19.081479","192.168.2.22","57.144.115.32","TLSv1.3","857","Application Data"
"316","19.083962","192.168.2.22","57.144.115.32","TLSv1.3","181","Application Data"
"317","19.084232","192.168.2.22","57.144.115.32","TLSv1.3","885","Application Data"
"318","19.084890","57.144.115.32","192.168.2.22","TCP","60","443  >  2229 [ACK] Seq=3648 Ack=6164 Win=83968 Len=0"
"319","19.085866","57.144.115.32","192.168.2.22","TCP","60","443  >  2229 [ACK] Seq=3648 Ack=6203 Win=83968 Len=0"
"320","19.085866","57.144.115.32","192.168.2.22","TLSv1.3","106","Application Data"
"321","19.087808","57.144.115.32","192.168.2.22","TCP","60","443  >  2229 [ACK] Seq=3700 Ack=7964 Win=89600 Len=0"
"322","19.088733","57.144.115.32","192.168.2.22","TLSv1.3","89","Application Data"
"323","19.088851","192.168.2.22","57.144.115.32","TCP","54","2229  >  443 [ACK] Seq=7964 Ack=3735 Win=65792 Len=0"
"324","19.090486","192.168.2.22","57.144.115.32","TLSv1.3","178","Application Data"
"325","19.090726","192.168.2.22","57.144.115.32","TLSv1.3","885","Application Data"
"326","19.095545","57.144.115.32","192.168.2.22","TCP","60","443  >  2229 [ACK] Seq=3735 Ack=8919 Win=92416 Len=0"
"327","19.095545","57.144.115.32","192.168.2.22","TLSv1.3","89","Application Data"
"328","19.098787","192.168.2.22","57.144.115.32","TLSv1.3","177","Application Data"
"329","19.098986","192.168.2.22","57.144.115.32","TLSv1.3","885","Application Data"
"330","19.102996","57.144.115.32","192.168.2.22","TCP","60","443  >  2229 [ACK] Seq=3770 Ack=9873 Win=95232 Len=0"
"331","19.102996","57.144.115.32","192.168.2.22","TLSv1.3","89","Application Data"
"332","19.152759","192.168.2.22","57.144.115.32","TCP","54","2229  >  443 [ACK] Seq=9873 Ack=3805 Win=65792 Len=0"
"333","19.157122","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=7865 Ack=10356 Win=1290 Len=1400 [TCP PDU reassembled in 340]"
"334","19.157122","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=9265 Ack=10356 Win=1290 Len=1400 [TCP PDU reassembled in 340]"
"335","19.157122","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=10665 Ack=10356 Win=1290 Len=1400 [TCP PDU reassembled in 340]"
"336","19.157122","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=12065 Ack=10356 Win=1290 Len=1400 [TCP PDU reassembled in 340]"
"337","19.157122","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=13465 Ack=10356 Win=1290 Len=1400 [TCP PDU reassembled in 340]"
"338","19.157122","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=14865 Ack=10356 Win=1290 Len=1400 [TCP PDU reassembled in 340]"
"339","19.157122","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=16265 Ack=10356 Win=1290 Len=1400 [TCP PDU reassembled in 340]"
"340","19.157122","192.168.2.22","104.18.32.47","TLSv1.2","1422","Application Data"
"341","19.157287","192.168.2.22","104.18.32.47","TLSv1.2","922","Application Data"
"342","19.181052","57.144.115.32","192.168.2.22","TLSv1.3","362","Application Data"
"343","19.182841","192.168.2.22","57.144.115.32","TLSv1.3","89","Application Data"
"344","19.184359","57.144.115.32","192.168.2.22","TLSv1.3","256","Application Data"
"345","19.191665","57.144.115.32","192.168.2.22","TLSv1.3","258","Application Data"
"346","19.191753","192.168.2.22","57.144.115.32","TCP","54","2229  >  443 [ACK] Seq=9908 Ack=4519 Win=66816 Len=0"
"347","19.246864","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=10356 Ack=9265 Win=64 Len=0"
"348","19.248781","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=10356 Ack=10665 Win=64 Len=0"
"349","19.248781","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=10356 Ack=12065 Win=64 Len=0"
"350","19.248781","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=10356 Ack=13465 Win=65 Len=0"
"351","19.248781","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=10356 Ack=14865 Win=65 Len=0"
"352","19.248781","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=10356 Ack=16265 Win=65 Len=0"
"353","19.248781","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=10356 Ack=19033 Win=66 Len=0"
"354","19.248781","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=10356 Ack=19901 Win=66 Len=0"
"355","19.260929","192.168.2.22","35.190.80.1","TLSv1.2","227","Application Data"
"356","19.260993","192.168.2.22","35.190.80.1","TLSv1.2","93","Application Data"
"357","19.264873","35.190.80.1","192.168.2.22","TCP","60","443  >  2149 [ACK] Seq=1 Ack=174 Win=1041 Len=0"
"358","19.265704","35.190.80.1","192.168.2.22","TCP","60","443  >  2149 [ACK] Seq=1 Ack=213 Win=1041 Len=0"
"359","19.265704","35.190.80.1","192.168.2.22","TLSv1.2","93","Application Data"
"360","19.316069","192.168.2.22","35.190.80.1","TCP","54","2149  >  443 [ACK] Seq=213 Ack=40 Win=258 Len=0"
"361","19.343812","35.190.80.1","192.168.2.22","TLSv1.2","135","Application Data"
"362","19.345008","192.168.2.22","35.190.80.1","TLSv1.2","93","Application Data"
"363","19.345162","192.168.2.22","35.190.80.1","TLSv1.2","89","Application Data"
"364","19.345479","192.168.2.22","35.190.80.1","TLSv1.2","219","Application Data"
"365","19.345535","192.168.2.22","35.190.80.1","TLSv1.2","479","Application Data"
"366","19.348910","35.190.80.1","192.168.2.22","TCP","60","443  >  2149 [ACK] Seq=121 Ack=452 Win=1041 Len=0"
"367","19.354270","35.190.80.1","192.168.2.22","TCP","60","443  >  2149 [ACK] Seq=121 Ack=877 Win=1040 Len=0"
"368","19.413816","57.144.115.32","192.168.2.22","TLSv1.3","259","Application Data"
"369","19.429945","35.190.80.1","192.168.2.22","TLSv1.2","133","Application Data"
"370","19.431460","192.168.2.22","35.190.80.1","TLSv1.2","93","Application Data"
"371","19.431579","192.168.2.22","35.190.80.1","TLSv1.2","89","Application Data"
"372","19.435927","35.190.80.1","192.168.2.22","TCP","60","443  >  2149 [ACK] Seq=200 Ack=916 Win=1040 Len=0"
"373","19.435927","35.190.80.1","192.168.2.22","TCP","60","443  >  2149 [ACK] Seq=200 Ack=951 Win=1040 Len=0"
"374","19.469843","192.168.2.22","57.144.115.32","TCP","54","2229  >  443 [ACK] Seq=9908 Ack=4724 Win=66560 Len=0"
"375","19.482516","192.168.2.22","35.190.80.1","TCP","55","2187  >  443 [ACK] Seq=1 Ack=1 Win=254 Len=1"
"376","19.486297","35.190.80.1","192.168.2.22","TCP","66","443  >  2187 [ACK] Seq=1 Ack=2 Win=1041 Len=0 SLE=1 SRE=2"
"377","19.606080","192.168.2.22","172.67.15.14","TCP","55","2188  >  443 [ACK] Seq=1 Ack=1 Win=253 Len=1"
"378","19.610027","172.67.15.14","192.168.2.22","TCP","66","443  >  2188 [ACK] Seq=1 Ack=2 Win=16 Len=0 SLE=1 SRE=2"
"379","20.518422","192.168.2.22","172.217.173.35","TCP","55","2207  >  443 [ACK] Seq=1 Ack=1 Win=256 Len=1"
"380","20.522104","172.217.173.35","192.168.2.22","TCP","66","443  >  2207 [ACK] Seq=1 Ack=2 Win=1043 Len=0 SLE=1 SRE=2"
"381","20.887324","00:ff:ff:cc:11:10","Broadcast","0xfffa","95","Ethernet II"
"382","21.352888","104.18.32.47","192.168.2.22","TLSv1.2","1260","Application Data"
"383","21.352888","104.18.32.47","192.168.2.22","TLSv1.2","119","Application Data"
"384","21.352987","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=19901 Ack=11627 Win=1285 Len=0"
"385","21.355718","104.18.32.47","192.168.2.22","TLSv1.2","762","Application Data"
"386","21.403388","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=19901 Ack=12335 Win=1282 Len=0"
"387","21.464924","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=19901 Ack=12335 Win=1282 Len=1400 [TCP PDU reassembled in 391]"
"388","21.464924","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=21301 Ack=12335 Win=1282 Len=1400 [TCP PDU reassembled in 391]"
"389","21.464924","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=22701 Ack=12335 Win=1282 Len=1400 [TCP PDU reassembled in 391]"
"390","21.464924","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=24101 Ack=12335 Win=1282 Len=1400 [TCP PDU reassembled in 391]"
"391","21.464924","192.168.2.22","104.18.32.47","TLSv1.2","249","Application Data"
"392","21.465034","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=25696 Ack=12335 Win=1282 Len=1400 [TCP PDU reassembled in 393]"
"393","21.465034","192.168.2.22","104.18.32.47","TLSv1.2","313","Application Data"
"394","21.554789","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=12335 Ack=21301 Win=67 Len=0"
"395","21.555812","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=12335 Ack=22701 Win=67 Len=0"
"396","21.555812","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=12335 Ack=25501 Win=68 Len=0"
"397","21.555812","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=12335 Ack=25696 Win=68 Len=0"
"398","21.555812","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=12335 Ack=27355 Win=69 Len=0"
"399","21.696484","104.18.32.47","192.168.2.22","TLSv1.2","537","Application Data"
"400","21.698334","104.18.32.47","192.168.2.22","TLSv1.2","101","Application Data"
"401","21.698334","104.18.32.47","192.168.2.22","TLSv1.2","85","Application Data"
"402","21.698393","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=27355 Ack=12896 Win=1280 Len=0"
"403","21.699130","192.168.2.22","104.18.32.47","TLSv1.2","89","Application Data"
"404","21.788118","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=12896 Ack=27390 Win=69 Len=0"
"405","21.887484","104.18.32.47","192.168.2.22","TLSv1.2","210","Application Data"
